Age,Potential,foot,Value,Wage,Height_cm,Weight_kg,Acceleration,Sprint speed,Agility,Reactions,Balance,Stamina,Strength,International reputation,Is_On_Loan,Is_Free_Agent,Contract_Years_Left,Team_encoded,Forward Score,Midfielder Score,Defender Score,Goalkeeper Score,Position Category_Defender,Position Category_Forward,Position Category_Goalkeeper,Position Category_Midfielder
19,71,0,13.42246945133505,6.2166061010848646,176,67,65,67,53.0,60,73.0,64,53,1,0,0,0,13.44957184754862,57.0,55.8,57.4,10.4,1.0,0.0,0.0,0.0
26,70,1,14.285514812209817,9.210440366976515,177,73,64,59,66.0,66,68.0,71,67,1,1,0,0,13.429671974294894,63.4,70.8,64.0,8.6,0.0,0.0,0.0,1.0
27,66,1,13.71015115341694,6.2166061010848646,173,65,68,71,70.0,66,81.0,65,42,1,0,0,0,13.429671974294894,68.0,67.8,47.8,8.0,0.0,0.0,0.0,1.0
24,69,1,13.71015115341694,8.517393171418904,187,75,62,64,52.0,66,64.0,58,64,1,0,0,4,13.343657498158766,64.2,50.6,26.2,10.4,0.0,1.0,0.0,0.0
23,70,0,13.652992804936396,8.006700845440367,189,85,53,63,41.0,62,46.0,63,75,1,0,0,4,13.428623497660066,42.8,42.0,68.2,12.8,1.0,0.0,0.0,0.0
21,70,1,13.122365377402328,7.601402334583733,176,68,67,68,50.0,63,74.0,62,45,1,0,0,3,13.868545147602235,55.4,61.0,47.0,12.0,0.0,0.0,0.0,1.0
24,65,1,12.611541086966117,6.2166061010848646,188,82,25,23,33.0,58,32.0,20,62,1,0,0,0,13.428623497660066,21.2,19.8,22.2,57.8,0.0,0.0,1.0,0.0
17,70,1,12.524530013005734,6.2166061010848646,178,73,80,75,86.0,40,84.0,53,47,1,0,0,0,13.046043132407322,59.0,57.0,48.6,9.8,0.0,0.0,0.0,1.0
20,72,1,13.493928313146206,7.601402334583733,185,80,69,47,63.0,60,65.0,65,76,1,0,0,0,13.430423468636937,61.0,53.4,28.4,11.4,0.0,1.0,0.0,0.0
24,72,1,13.997832948091215,7.601402334583733,181,75,75,75,85.0,64,84.0,84,66,1,0,0,1,13.44957184754862,68.2,69.2,61.2,10.2,0.0,0.0,0.0,1.0
23,74,1,14.45736497045232,8.006700845440367,180,78,75,77,71.0,64,64.0,74,70,1,0,0,2,13.481950316000898,67.2,65.4,63.4,10.0,0.0,0.0,0.0,1.0
19,67,1,12.388398368982116,8.699681400989514,190,88,55,60,48.0,49,52.0,60,74,1,0,0,0,12.580729459666294,41.6,39.2,57.2,8.8,1.0,0.0,0.0,0.0
20,71,1,13.122365377402328,6.398594934535208,172,75,69,60,55.0,50,72.0,51,49,1,0,0,0,13.429671974294894,59.0,52.4,27.6,7.8,0.0,0.0,0.0,1.0
34,63,1,11.289794413577894,6.68586094706836,185,82,24,22,30.0,62,29.0,11,59,1,0,0,1,13.429671974294894,21.8,22.2,25.8,61.0,0.0,0.0,1.0,0.0
24,71,1,13.910821646859096,9.546884034617923,180,75,85,86,83.0,64,78.0,65,70,1,0,0,0,13.430423468636937,73.6,61.4,43.2,10.4,0.0,0.0,0.0,1.0
22,72,1,13.910821646859096,8.006700845440367,177,72,69,57,57.0,65,68.0,68,70,1,0,0,4,13.44957184754862,61.2,64.0,58.2,10.2,0.0,0.0,0.0,1.0
24,69,1,13.997832948091215,8.699681400989514,175,70,74,73,63.0,53,73.0,56,58,1,1,0,0,14.135519870364256,71.6,60.6,34.8,9.8,0.0,0.0,0.0,1.0
24,66,1,13.384729180332174,8.006700845440367,180,70,68,69,57.0,60,70.0,62,52,1,0,0,0,13.428623497660066,67.8,59.0,36.2,10.2,0.0,1.0,0.0,0.0
30,66,1,13.45883704259595,6.2166061010848646,186,82,64,63,45.0,70,55.0,62,75,1,0,0,1,13.554100835357312,40.2,48.4,68.6,9.4,1.0,0.0,0.0,0.0
30,61,1,12.524530013005734,6.2166061010848646,181,77,61,58,52.0,58,63.0,58,68,1,0,0,1,13.596901308858932,47.8,57.4,62.2,12.2,0.0,0.0,0.0,1.0
26,66,1,13.652992804936396,6.2166061010848646,177,70,68,63,55.0,68,64.0,68,47,1,0,0,1,14.008856856081838,47.0,54.4,60.2,9.4,1.0,0.0,0.0,0.0
30,62,1,12.691583538230216,6.2166061010848646,183,72,61,59,55.0,56,62.0,59,69,1,0,0,1,14.112027619327744,47.6,60.2,60.2,10.8,0.0,0.0,0.0,1.0
32,68,1,13.304686600863562,8.699681400989514,193,85,21,27,39.0,66,30.0,26,63,1,0,0,3,13.39679396580007,23.0,26.0,22.6,67.8,0.0,0.0,1.0,0.0
29,66,1,13.26212705890841,8.853808274977197,191,83,26,32,33.0,52,25.0,25,61,1,0,0,4,14.060862159398454,25.0,21.8,20.6,67.2,0.0,0.0,1.0,0.0
29,67,1,13.71015115341694,9.305741456739437,172,66,66,64,55.0,68,75.0,68,44,1,0,0,4,13.429671974294894,50.4,52.8,61.8,9.8,1.0,0.0,0.0,0.0
29,64,1,13.171155446333852,8.006700845440367,177,71,68,63,60.0,59,70.0,68,55,1,0,0,4,13.325439300361465,48.0,50.2,62.2,9.8,1.0,0.0,0.0,0.0
29,68,0,13.910821646859096,8.699681400989514,178,70,68,66,51.0,70,66.0,66,55,1,0,0,4,13.400889910924958,52.8,54.2,63.4,12.8,1.0,0.0,0.0,0.0
29,68,1,13.815511557963774,8.853808274977197,186,82,58,68,46.0,66,55.0,58,78,1,0,0,4,13.562238485337426,41.4,49.8,70.4,8.8,1.0,0.0,0.0,0.0
21,70,0,13.71015115341694,8.006700845440367,180,78,66,65,62.0,56,58.0,53,57,1,0,0,0,13.929366539658144,60.6,61.0,40.2,9.2,0.0,0.0,0.0,1.0
29,67,1,13.652992804936396,8.699681400989514,181,77,58,63,42.0,65,61.0,66,69,1,0,0,0,13.41265503043043,40.4,46.6,69.8,11.4,1.0,0.0,0.0,0.0
29,65,1,13.304686600863562,8.294299608857235,183,74,63,63,44.0,58,65.0,60,68,1,0,0,4,13.53477368662695,42.8,47.2,68.2,9.6,1.0,0.0,0.0,0.0
29,67,1,13.68198030819624,9.39274525863144,181,75,62,60,55.0,67,64.0,66,68,1,0,0,4,14.060862159398454,50.2,67.0,64.2,10.6,0.0,0.0,0.0,1.0
29,67,1,13.815511557963774,8.699681400989514,183,77,64,67,55.0,68,62.0,68,60,1,0,0,4,13.562238485337426,62.0,68.2,53.4,10.6,0.0,0.0,0.0,1.0
28,66,1,13.652992804936396,9.210440366976515,173,68,66,61,62.0,65,75.0,67,45,1,0,0,3,13.41265503043043,62.0,68.2,47.4,10.6,0.0,0.0,0.0,1.0
32,65,1,13.21767537538882,9.105090961257083,179,74,66,62,63.0,65,66.0,63,55,1,0,0,3,13.522939031188344,61.2,67.0,50.2,9.6,0.0,0.0,0.0,1.0
26,67,1,13.910821646859096,6.2166061010848646,177,71,66,67,63.0,62,68.0,52,59,1,0,0,1,13.41265503043043,67.8,60.0,29.0,10.8,0.0,1.0,0.0,0.0
29,62,1,12.899222326086994,8.006700845440367,175,71,68,68,66.0,58,70.0,48,50,1,0,0,4,13.657657044093456,67.4,52.4,30.2,8.8,0.0,1.0,0.0,0.0
31,67,1,13.652992804936396,6.2166061010848646,185,80,68,68,54.0,65,56.0,59,75,1,0,0,2,14.112027619327744,67.0,52.6,26.6,9.4,0.0,1.0,0.0,0.0
23,56,1,11.60824473564232,8.294299608857235,172,66,60,62,66.0,48,70.0,58,45,1,0,0,3,13.41265503043043,56.6,47.4,27.2,11.6,0.0,1.0,0.0,0.0
21,68,1,13.42246945133505,6.803505257608338,174,71,81,83,79.0,60,77.0,64,56,1,0,0,4,13.430423468636937,68.4,54.2,30.4,8.8,0.0,0.0,0.0,1.0
25,73,1,14.45736497045232,8.699681400989514,186,75,68,69,72.0,66,70.0,88,81,1,0,0,1,13.44957184754862,68.2,72.0,69.2,11.8,0.0,0.0,0.0,1.0
22,61,1,12.206077645517674,6.90875477931522,183,75,56,67,46.0,53,58.0,50,65,1,0,0,0,12.545458915758337,55.2,54.0,37.2,9.6,0.0,0.0,0.0,1.0
20,57,0,11.51293546492023,8.006700845440367,183,73,48,53,45.0,46,52.0,42,58,1,0,0,3,12.424527461757906,44.2,49.4,41.4,13.0,0.0,0.0,0.0,1.0
19,56,1,11.51293546492023,8.006700845440367,173,71,61,60,63.0,38,71.0,45,40,1,0,0,3,12.684654007501017,50.8,41.0,23.6,10.2,0.0,0.0,0.0,1.0
22,57,1,11.60824473564232,8.294299608857235,177,77,56,60,59.0,44,60.0,46,57,1,0,0,3,12.424527461757906,53.4,44.6,31.2,10.8,0.0,0.0,0.0,1.0
21,67,1,12.691583538230216,6.90875477931522,175,68,71,75,75.0,49,81.0,74,69,1,0,0,4,12.294267105053404,59.6,51.2,31.0,9.4,0.0,0.0,0.0,1.0
23,56,1,11.156264806643742,8.294299608857235,186,80,38,39,36.0,41,54.0,46,71,1,0,0,3,12.756150197933804,29.8,34.4,53.6,8.6,1.0,0.0,0.0,0.0
22,74,1,14.285514812209817,7.601402334583733,174,66,55,64,76.0,64,66.0,77,47,1,0,0,4,12.756150197933804,61.2,69.2,46.8,7.0,0.0,0.0,0.0,1.0
23,58,1,11.60824473564232,6.803505257608338,189,84,39,45,43.0,43,46.0,45,73,1,0,0,0,12.745990313984636,33.6,33.2,55.6,8.8,1.0,0.0,0.0,0.0
20,71,1,12.691583538230216,6.2166061010848646,188,78,59,64,52.0,56,53.0,62,70,1,0,0,0,12.952196644413135,42.4,48.2,57.8,10.8,1.0,0.0,0.0,0.0
21,73,1,13.652992804936396,6.2166061010848646,180,73,68,79,56.0,62,63.0,65,67,1,0,0,1,13.197324338993052,54.4,58.2,57.8,8.4,0.0,0.0,0.0,1.0
21,64,1,12.25486757159303,6.55250788703459,179,70,83,87,65.0,48,68.0,57,55,1,0,0,4,12.6038694850354,65.0,52.0,35.2,9.8,0.0,0.0,0.0,1.0
25,78,1,15.039286283703994,9.798182590890704,189,80,52,67,57.0,64,54.0,65,87,1,0,0,4,13.978209156888449,54.8,57.2,74.4,10.8,1.0,0.0,0.0,0.0
23,70,0,13.790193775620484,6.2166061010848646,173,69,72,70,71.0,57,64.0,61,56,1,0,0,0,13.41265503043043,65.0,60.2,35.2,12.0,0.0,0.0,0.0,1.0
20,63,1,12.429220196836384,6.398594934535208,188,74,48,52,46.0,50,57.0,59,67,1,0,0,4,13.44957184754862,37.4,41.8,60.0,7.0,1.0,0.0,0.0,0.0
21,71,1,13.623139877437296,6.746412128573375,183,75,55,63,60.0,58,64.0,78,69,1,0,0,2,12.439859582627856,49.8,57.6,63.0,7.8,1.0,0.0,0.0,0.0
22,78,0,14.914123179965662,9.952325334619427,185,77,64,71,72.0,61,60.0,68,66,1,0,0,3,14.9373687272834,58.2,65.8,64.0,11.0,1.0,0.0,0.0,0.0
19,68,1,12.83468397161566,6.90875477931522,185,72,27,27,30.0,58,48.0,21,43,1,0,0,4,13.429671974294894,23.4,20.2,18.4,56.6,0.0,0.0,1.0,0.0
19,68,1,12.25486757159303,6.2166061010848646,179,75,61,65,56.0,51,67.0,63,56,1,0,0,0,13.075387916279938,45.0,39.2,53.4,11.4,1.0,0.0,0.0,0.0
33,58,1,11.775297421715829,6.478509642208569,186,80,60,55,56.0,60,62.0,55,66,1,0,0,0,13.17295314792995,57.4,45.6,25.8,10.0,0.0,1.0,0.0,0.0
22,68,1,13.21767537538882,6.68586094706836,176,70,60,62,65.0,55,74.0,55,48,1,0,0,0,13.41265503043043,62.2,55.6,26.2,12.6,0.0,1.0,0.0,0.0
21,69,1,13.527829818844936,6.2166061010848646,170,74,57,58,59.0,64,79.0,49,64,1,0,0,0,13.429671974294894,48.0,57.8,61.8,10.4,0.0,0.0,0.0,1.0
23,71,1,14.077875591662238,6.2166061010848646,167,63,76,81,70.0,60,82.0,59,46,1,0,0,2,13.53932637479077,69.2,60.8,36.4,7.8,0.0,0.0,0.0,1.0
19,74,1,14.077875591662238,6.2166061010848646,176,68,70,75,70.0,58,72.0,55,73,1,0,0,0,13.429671974294894,68.0,64.0,66.2,9.4,0.0,0.0,0.0,1.0
19,75,0,13.26212705890841,8.853808274977197,188,76,68,72,60.0,55,55.0,62,58,1,0,0,0,16.948545828682747,64.4,61.0,54.2,9.4,0.0,0.0,0.0,1.0
19,71,1,13.815511557963774,8.294299608857235,173,67,63,56,59.0,63,72.0,41,46,1,0,0,0,13.361685467894173,62.0,59.4,39.2,9.0,0.0,0.0,0.0,1.0
20,72,1,13.171155446333852,9.210440366976515,183,75,65,66,63.0,56,62.0,59,68,1,1,0,0,12.799460908476412,50.2,54.4,59.6,10.4,1.0,0.0,0.0,0.0
22,73,1,14.346139397261563,8.853808274977197,176,67,77,82,76.0,48,76.0,78,56,1,0,0,1,13.428623497660066,70.6,67.4,36.4,9.6,0.0,0.0,0.0,1.0
17,59,1,11.918397239722838,6.2166061010848646,178,72,75,74,72.0,51,71.0,46,50,1,0,0,0,12.402793469678796,59.4,48.8,32.8,10.8,0.0,0.0,0.0,1.0
18,64,1,12.04355959836804,6.2166061010848646,185,79,65,69,60.0,47,60.0,57,68,1,0,0,0,12.139420798836971,45.8,44.6,55.6,10.2,1.0,0.0,0.0,0.0
22,72,1,14.151983508870948,6.2166061010848646,178,71,77,75,67.0,66,72.0,76,69,1,0,0,0,13.44957184754862,68.6,63.4,27.4,8.4,0.0,1.0,0.0,0.0
22,63,0,12.345838935721968,8.006700845440367,193,89,55,65,45.0,50,44.0,59,84,1,0,0,0,13.428623497660066,52.0,46.6,54.8,10.8,1.0,0.0,0.0,0.0
22,78,1,14.946912992035967,8.699681400989514,164,63,73,68,75.0,76,89.0,68,32,1,1,0,0,14.3349864529299,66.2,70.4,46.4,11.6,0.0,0.0,0.0,1.0
25,67,1,13.815511557963774,8.517393171418904,178,72,68,71,70.0,54,73.0,60,56,1,0,0,1,14.263716962837798,70.2,59.2,36.4,9.2,0.0,0.0,0.0,1.0
20,80,0,15.009433329466964,9.210440366976515,189,77,62,65,56.0,66,52.0,66,74,1,1,0,0,14.748640992369191,50.0,58.6,71.2,10.2,1.0,0.0,0.0,0.0
20,72,1,13.171155446333852,6.55250788703459,187,76,17,32,28.0,50,34.0,20,54,1,0,0,4,13.430423468636937,20.4,26.8,19.4,59.2,0.0,0.0,1.0,0.0
23,71,1,13.910821646859096,8.006700845440367,181,78,69,71,65.0,62,65.0,64,65,1,0,0,2,13.41265503043043,65.0,66.6,59.2,9.0,0.0,0.0,0.0,1.0
19,70,1,13.122365377402328,6.90875477931522,178,68,67,68,70.0,55,71.0,65,61,1,0,0,0,13.34747971289584,61.6,55.0,23.8,12.4,0.0,1.0,0.0,0.0
18,70,1,12.691583538230216,6.2166061010848646,180,78,55,56,60.0,53,60.0,38,60,1,0,0,0,13.349226483328575,57.2,43.0,25.2,9.0,0.0,1.0,0.0,0.0
21,77,0,14.978661680269909,9.798182590890704,188,78,64,67,60.0,68,57.0,69,78,1,1,0,0,13.429671974294894,67.0,71.8,66.2,11.2,0.0,0.0,0.0,1.0
22,69,1,13.527829818844936,6.55250788703459,182,73,65,64,56.0,58,64.0,68,52,1,0,0,2,13.429671974294894,58.2,64.6,55.6,9.8,0.0,0.0,0.0,1.0
22,71,1,13.171155446333852,7.601402334583733,188,78,65,61,69.0,54,62.0,58,61,1,0,0,4,13.341702771276164,61.0,60.0,57.4,7.2,0.0,0.0,0.0,1.0
19,70,1,12.611541086966117,6.2166061010848646,190,85,24,30,32.0,51,25.0,21,58,1,0,0,0,14.02041531582619,24.2,26.4,22.2,56.8,0.0,0.0,1.0,0.0
22,76,0,14.690979711984754,8.987321812850125,185,80,68,69,69.0,68,66.0,85,69,1,0,0,1,13.430423468636937,55.2,67.2,66.8,9.6,1.0,0.0,0.0,0.0
22,68,1,13.122365377402328,6.311734809152915,183,78,68,67,71.0,58,61.0,52,61,1,0,0,1,13.429671974294894,62.4,55.8,38.2,11.4,0.0,0.0,0.0,1.0
25,63,1,12.691583538230216,7.601402334583733,175,73,71,69,70.0,57,75.0,67,64,1,0,0,0,13.236196668916046,57.4,60.6,52.4,9.6,0.0,0.0,0.0,1.0
20,75,0,13.910821646859096,6.85751406254539,180,79,75,77,65.0,56,65.0,65,74,1,1,0,0,13.429671974294894,67.2,62.6,60.6,10.0,0.0,1.0,0.0,0.0
17,77,1,12.765691290604371,6.2166061010848646,182,75,64,68,57.0,53,76.0,58,58,1,0,0,0,13.236196668916046,59.2,45.2,26.2,11.8,0.0,1.0,0.0,0.0
23,66,1,12.83468397161566,6.2166061010848646,183,79,61,63,68.0,63,64.0,63,71,1,0,0,4,13.44957184754862,56.6,61.6,60.2,8.2,0.0,0.0,0.0,1.0
29,65,1,13.493928313146206,8.517393171418904,186,78,64,63,58.0,62,54.0,60,74,1,0,0,4,13.657657044093456,63.6,54.4,27.8,11.8,0.0,1.0,0.0,0.0
28,65,1,13.34550852871726,9.39274525863144,185,80,60,59,44.0,63,58.0,65,78,1,0,0,3,13.429671974294894,42.8,47.6,67.2,10.4,1.0,0.0,0.0,0.0
30,60,1,12.25486757159303,6.2166061010848646,182,72,60,58,63.0,63,63.0,59,64,1,0,0,1,13.554100835357312,49.0,59.0,59.0,9.2,0.0,0.0,0.0,1.0
24,60,1,11.849404844423074,7.601402334583733,188,78,32,30,31.0,43,34.0,20,57,1,0,0,0,13.866168004024306,22.8,18.0,19.8,53.2,0.0,0.0,1.0,0.0
22,65,1,13.21767537538882,6.311734809152915,190,78,58,75,62.0,60,55.0,63,61,1,0,0,0,13.085432482102254,65.6,53.6,31.2,8.4,0.0,1.0,0.0,0.0
21,79,1,15.29711532616119,9.472781556562168,185,78,73,74,57.0,72,51.0,73,77,1,0,0,3,14.819217976213192,52.2,58.6,73.6,11.8,1.0,0.0,0.0,0.0
20,70,1,12.765691290604371,6.55250788703459,178,68,58,60,65.0,50,49.0,58,45,1,0,0,0,12.811303325729414,53.6,57.6,50.8,10.2,0.0,0.0,0.0,1.0
21,71,0,13.910821646859096,6.90875477931522,177,70,74,75,71.0,57,70.0,69,60,1,0,0,0,12.84666915211593,53.6,61.2,59.2,9.6,1.0,0.0,0.0,0.0
25,73,1,14.285514812209817,9.105090961257083,190,84,73,69,61.0,62,70.0,69,73,1,0,0,3,14.060198356257882,57.0,61.6,68.2,10.2,1.0,0.0,0.0,0.0
23,73,0,14.285514812209817,7.601402334583733,180,72,73,73,68.0,65,69.0,81,70,1,1,0,0,13.430423468636937,62.8,64.6,61.2,8.4,1.0,0.0,0.0,0.0
22,68,1,13.122365377402328,6.55250788703459,178,75,66,68,66.0,58,83.0,60,78,1,0,0,0,13.428623497660066,61.2,53.8,32.8,10.8,0.0,1.0,0.0,0.0
21,67,1,12.765691290604371,6.2166061010848646,176,67,81,80,73.0,50,75.0,63,63,1,0,0,0,13.44957184754862,62.4,53.4,50.6,10.6,0.0,0.0,0.0,1.0
20,67,1,12.691583538230216,6.398594934535208,187,84,56,58,52.0,56,63.0,51,72,1,0,0,0,13.429671974294894,56.2,47.2,27.2,9.6,0.0,1.0,0.0,0.0
26,67,1,13.560619598657231,6.2166061010848646,188,78,62,71,54.0,62,66.0,67,79,1,0,0,0,12.85919327794409,45.0,52.0,67.4,12.0,1.0,0.0,0.0,0.0
19,76,1,14.45736497045232,8.006700845440367,185,80,74,76,61.0,63,64.0,65,82,1,0,0,3,13.430423468636937,69.4,56.8,34.2,11.0,0.0,1.0,0.0,0.0
24,71,1,14.285514812209817,8.853808274977197,178,75,74,74,73.0,54,49.0,60,61,1,0,0,0,14.20069499143897,68.6,65.4,52.0,12.4,0.0,0.0,0.0,1.0
20,80,1,14.077875591662238,8.853808274977197,170,64,76,74,84.0,60,86.0,61,49,1,0,0,0,13.707676603550317,67.0,59.8,38.6,10.8,0.0,0.0,0.0,1.0
23,70,1,13.652992804936396,8.853808274977197,177,70,70,68,73.0,56,72.0,62,52,1,0,0,0,13.939361433829042,51.6,56.2,58.4,10.4,1.0,0.0,0.0,0.0
23,68,1,13.34550852871726,8.006700845440367,179,70,65,62,64.0,61,77.0,67,51,1,0,0,0,13.707676603550317,61.4,59.8,37.8,10.2,0.0,0.0,0.0,1.0
24,76,0,15.250595321348806,8.853808274977197,178,75,84,86,79.0,71,70.0,75,62,1,0,0,3,13.214396454257551,75.6,68.0,63.4,10.0,0.0,0.0,0.0,1.0
21,69,1,13.21767537538882,6.90875477931522,176,70,68,62,76.0,57,74.0,56,50,1,0,0,0,13.306109968007831,58.8,58.8,41.0,11.6,0.0,0.0,0.0,1.0
22,75,0,14.731801689838347,9.210440366976515,172,71,80,88,74.0,65,79.0,66,57,1,0,0,0,13.612474083546893,74.2,61.0,44.8,11.0,0.0,0.0,0.0,1.0
27,72,1,14.45736497045232,6.2166061010848646,190,87,73,65,56.0,71,55.0,70,76,1,0,0,0,13.551809576877286,55.4,60.8,71.2,10.6,1.0,0.0,0.0,0.0
21,74,1,13.652992804936396,9.472781556562168,195,78,28,31,29.0,61,30.0,24,59,1,0,0,0,17.137233116557326,24.4,23.6,21.2,60.8,0.0,0.0,1.0,0.0
23,55,1,11.156264806643742,6.2166061010848646,186,77,32,28,24.0,51,31.0,29,44,1,0,0,0,13.430423468636937,23.2,24.2,17.6,50.6,0.0,0.0,1.0,0.0
19,76,1,14.603968372873895,10.373522431293592,172,68,69,65,74.0,65,78.0,44,52,1,1,0,0,14.41164182571836,69.0,58.8,27.8,10.8,0.0,1.0,0.0,0.0
21,70,1,13.07107218827772,7.601402334583733,171,68,70,68,67.0,49,66.0,51,56,1,1,0,0,13.438337409509383,64.0,55.4,56.0,9.8,0.0,0.0,0.0,1.0
27,53,1,11.289794413577894,8.006700845440367,180,80,65,66,62.0,54,62.0,62,67,1,0,0,3,13.429671974294894,45.8,37.2,55.6,10.2,1.0,0.0,0.0,0.0
25,69,1,14.151983508870948,8.006700845440367,174,68,80,80,83.0,61,81.0,83,55,1,0,0,2,12.919307224895116,69.0,67.6,33.8,10.4,0.0,0.0,0.0,1.0
21,64,1,12.691583538230216,6.478509642208569,188,70,57,63,57.0,54,54.0,57,65,1,0,0,4,13.070723046367076,56.8,47.6,22.2,13.6,0.0,1.0,0.0,0.0
28,67,1,13.73755009757506,6.2166061010848646,176,74,82,81,73.0,64,70.0,68,63,1,0,0,0,13.768158758952788,65.4,59.0,64.8,11.6,1.0,0.0,0.0,0.0
29,69,1,13.997832948091215,8.853808274977197,185,80,72,63,59.0,69,51.0,72,76,1,0,0,0,13.41265503043043,64.4,67.2,68.0,9.6,0.0,0.0,0.0,1.0
29,65,1,13.493928313146206,6.2166061010848646,180,79,66,70,58.0,65,59.0,55,71,1,0,0,2,13.551809576877286,66.0,55.6,40.6,11.2,0.0,1.0,0.0,0.0
22,71,1,13.384729180332174,7.601402334583733,185,77,32,40,47.0,48,56.0,35,52,1,0,0,2,13.429671974294894,30.0,31.2,26.2,61.6,0.0,0.0,1.0,0.0
23,69,1,13.592368256649284,9.105090961257083,174,66,76,74,67.0,64,75.0,66,64,1,0,0,0,13.69894501816962,63.6,62.2,56.2,11.6,0.0,0.0,0.0,1.0
23,70,1,13.527829818844936,7.601402334583733,186,77,60,45,53.0,60,54.0,40,66,1,0,0,4,14.257611704648578,38.0,37.8,31.2,63.6,0.0,0.0,1.0,0.0
23,73,1,14.220976332738882,8.517393171418904,183,77,50,64,56.0,66,48.0,65,77,1,0,0,0,13.44957184754862,47.6,56.4,67.2,11.4,1.0,0.0,0.0,0.0
24,70,1,14.151983508870948,8.987321812850125,177,75,81,84,71.0,64,79.0,70,64,1,0,0,2,13.428623497660066,74.6,60.6,40.2,13.6,0.0,0.0,0.0,1.0
26,68,1,13.76421831620775,9.305741456739437,182,80,73,72,68.0,62,72.0,66,74,1,0,0,0,13.69894501816962,67.6,55.6,36.0,7.6,0.0,1.0,0.0,0.0
23,79,1,15.363073279446224,9.99884318585288,176,63,85,85,83.0,70,65.0,61,49,1,0,0,1,15.454833626133752,74.0,68.0,37.0,11.6,0.0,0.0,0.0,1.0
18,71,1,13.171155446333852,6.2166061010848646,176,69,72,71,67.0,61,66.0,70,59,1,0,0,0,13.429671974294894,64.8,57.6,32.2,9.4,0.0,0.0,0.0,1.0
25,75,1,14.557448378884017,9.61587214452889,183,78,67,68,74.0,70,70.0,73,65,1,0,0,4,13.875976723670645,65.0,68.0,69.2,9.0,0.0,0.0,0.0,1.0
31,67,1,13.45883704259595,6.2166061010848646,191,90,48,53,41.0,51,46.0,59,76,1,0,0,0,13.41265503043043,47.2,50.8,69.8,9.8,1.0,0.0,0.0,0.0
22,70,1,13.73755009757506,8.006700845440367,177,70,71,62,70.0,66,66.0,69,61,1,0,0,1,12.764456245611552,64.4,63.2,64.8,8.2,0.0,0.0,0.0,1.0
20,80,0,14.77102238760702,8.006700845440367,188,81,46,34,51.0,70,43.0,21,44,1,1,0,0,13.430423468636937,34.6,32.4,18.2,69.6,0.0,0.0,1.0,0.0
31,68,1,13.815511557963774,8.987321812850125,173,77,74,77,80.0,61,75.0,65,59,1,0,0,0,13.429671974294894,68.4,65.2,41.0,7.6,0.0,0.0,0.0,1.0
25,72,1,14.603968372873895,9.99884318585288,185,72,80,67,86.0,68,83.0,69,55,1,1,0,0,13.41265503043043,72.6,69.4,35.4,9.6,0.0,0.0,0.0,1.0
26,69,1,13.815511557963774,9.61587214452889,175,80,66,63,64.0,64,75.0,78,74,1,0,0,0,13.428623497660066,54.6,67.2,64.6,12.2,0.0,0.0,0.0,1.0
24,71,0,13.910821646859096,9.105090961257083,163,59,73,76,70.0,58,75.0,63,46,1,0,0,0,13.428623497660066,63.8,62.0,41.4,10.2,0.0,0.0,0.0,1.0
27,63,0,13.122365377402328,8.006700845440367,172,70,70,72,65.0,53,76.0,53,51,1,0,0,4,13.833139560579289,67.2,58.4,44.4,9.4,0.0,1.0,0.0,0.0
22,67,1,12.611541086966117,6.398594934535208,182,70,60,55,65.0,54,57.0,59,67,1,0,0,2,13.41265503043043,49.0,53.6,55.2,10.4,1.0,0.0,0.0,0.0
22,69,1,13.21767537538882,6.90875477931522,181,72,77,73,76.0,52,77.0,56,59,1,0,0,4,13.428623497660066,66.6,54.6,33.0,10.4,0.0,0.0,0.0,1.0
23,72,1,13.997832948091215,8.294299608857235,181,73,72,60,76.0,53,68.0,64,71,1,0,0,4,13.562238485337426,58.8,63.8,67.2,10.4,0.0,0.0,0.0,1.0
21,67,1,13.34550852871726,8.853808274977197,185,89,61,65,67.0,59,52.0,61,66,1,0,0,3,13.026840656578765,61.8,59.0,31.8,10.4,0.0,1.0,0.0,0.0
24,67,0,13.592368256649284,8.006700845440367,174,60,74,71,72.0,61,61.0,60,54,1,0,0,0,13.400889910924958,64.4,61.6,43.2,8.2,0.0,0.0,0.0,1.0
29,67,1,13.68198030819624,9.39274525863144,175,75,59,63,58.0,66,60.0,64,65,1,0,0,0,13.473433258026152,61.0,64.8,66.2,9.6,0.0,0.0,0.0,1.0
19,70,1,13.384729180332174,7.601402334583733,187,74,65,67,52.0,63,64.0,63,67,1,0,0,0,12.899621618665618,46.0,39.4,64.4,11.2,1.0,0.0,0.0,0.0
25,65,1,13.171155446333852,6.2166061010848646,178,70,73,71,67.0,56,67.0,73,62,1,0,0,0,12.946749806101376,66.2,60.6,26.2,10.0,0.0,1.0,0.0,0.0
22,71,1,13.71015115341694,8.987321812850125,180,70,68,64,66.0,59,65.0,58,59,1,0,0,0,13.429671974294894,59.6,66.4,52.2,9.8,0.0,0.0,0.0,1.0
25,64,1,13.26212705890841,6.2166061010848646,170,68,70,68,69.0,55,73.0,72,65,1,0,0,0,13.04489578937832,63.8,62.8,38.2,10.0,0.0,0.0,0.0,1.0
